,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
1032,68615959,,8000.0,8000.0,8000.0, 36 months,13.44,271.26,C,C3,Director of Sales Central Region,8 years,MORTGAGE,65000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68615959,,credit_card,Credit card refinancing,379xx,TN,38.63,0.0,Oct-1988,670.0,674.0,1.0,,81.0,12.0,1.0,16885.0,77.1,19.0,f,0.0,0.0,9737.1667424431,9737.17,8000.0,1737.17,0.0,0.0,0.0,Oct-2018,1071.78,,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,32574.0,2.0,4.0,0.0,1.0,23.0,15689.0,22.0,2.0,2.0,9881.0,35.0,21900.0,1.0,5.0,2.0,3.0,2715.0,563.0,96.1,0.0,0.0,67.0,326.0,2.0,2.0,2.0,6.0,,2.0,,0.0,4.0,7.0,4.0,4.0,7.0,8.0,10.0,7.0,12.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,93073.0,32574.0,14600.0,71173.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1033,68393502,,7500.0,7500.0,7500.0, 36 months,5.32,225.87,A,A1,Senior Graphic Designer,1 year,RENT,60000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68393502,,credit_card,Credit card refinancing,850xx,AZ,21.84,0.0,Aug-2003,760.0,764.0,0.0,,,11.0,0.0,3889.0,11.4,30.0,w,0.0,0.0,7980.7904327888,7980.79,7500.0,480.79,0.0,0.0,0.0,Dec-2017,1661.33,,Dec-2017,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,91218.0,0.0,3.0,1.0,2.0,12.0,87329.0,88.0,1.0,2.0,2244.0,59.0,34200.0,2.0,0.0,2.0,4.0,8293.0,30311.0,11.4,0.0,0.0,148.0,136.0,11.0,11.0,0.0,11.0,,6.0,,0.0,2.0,2.0,8.0,9.0,17.0,8.0,13.0,2.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,122140.0,91218.0,34200.0,87940.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1034,68565978,,13500.0,13500.0,13500.0, 60 months,11.99,300.24,C,C1,Office Manager,10+ years,MORTGAGE,65000.0,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68565978,,debt_consolidation,Debt consolidation,773xx,TX,21.16,0.0,Sep-1993,685.0,689.0,1.0,,82.0,7.0,1.0,12096.0,78.0,21.0,w,5903.39,5903.39,11386.64,11386.64,7596.61,3790.03,0.0,0.0,0.0,Mar-2019,300.24,Apr-2019,Mar-2019,574.0,570.0,0.0,,1.0,Individual,,,,0.0,0.0,198778.0,2.0,2.0,1.0,2.0,10.0,42864.0,87.0,2.0,2.0,9185.0,78.0,15600.0,0.0,0.0,3.0,5.0,28396.0,5150.0,78.0,0.0,0.0,267.0,156.0,0.0,0.0,1.0,0.0,,0.0,,0.0,3.0,4.0,3.0,3.0,8.0,4.0,12.0,3.0,7.0,,0.0,0.0,4.0,100.0,66.7,1.0,0.0,211538.0,54960.0,15450.0,49500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1035,68564288,,22350.0,22350.0,22350.0, 60 months,19.48,585.7,E,E2,Conductor ,9 years,MORTGAGE,85000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68564288,,credit_card,Credit card refinancing,256xx,WV,35.79,0.0,Jun-2004,715.0,719.0,1.0,,,12.0,0.0,35298.0,71.3,32.0,w,0.0,0.0,4039.43,4039.43,1638.27,2401.16,0.0,0.0,0.0,Aug-2016,585.7,,Mar-2019,579.0,575.0,0.0,,1.0,Individual,,,,0.0,0.0,158687.0,0.0,3.0,0.0,0.0,31.0,46342.0,57.0,0.0,2.0,12670.0,62.0,49500.0,3.0,3.0,1.0,2.0,13224.0,10061.0,74.5,0.0,0.0,97.0,138.0,22.0,22.0,2.0,23.0,,2.0,,0.0,4.0,5.0,6.0,13.0,7.0,8.0,23.0,5.0,12.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,218839.0,81640.0,39400.0,81529.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1036,67948153,,10000.0,10000.0,10000.0, 36 months,9.8,321.74,B,B3,COMPUTER SYSTEMS ANALYST,7 years,RENT,75000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67948153,,major_purchase,Major purchase,662xx,KS,10.94,0.0,Jan-2005,730.0,734.0,0.0,,,7.0,0.0,10368.0,39.1,23.0,f,0.0,0.0,11169.0603429731,11169.06,10000.0,1169.06,0.0,0.0,0.0,Jul-2017,5713.09,,Jul-2017,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,27195.0,2.0,1.0,0.0,0.0,34.0,16827.0,51.0,2.0,6.0,6424.0,46.0,26500.0,0.0,1.0,0.0,6.0,3885.0,15132.0,40.7,0.0,0.0,91.0,131.0,3.0,3.0,0.0,3.0,,14.0,,0.0,4.0,4.0,5.0,16.0,4.0,6.0,18.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,59368.0,27195.0,25500.0,32868.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1037,68425889,,6000.0,6000.0,6000.0, 36 months,9.17,191.28,B,B2,Sales,< 1 year,RENT,44000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425889,,credit_card,Credit card refinancing,760xx,TX,20.62,0.0,Mar-2005,680.0,684.0,0.0,,89.0,4.0,1.0,2046.0,56.8,17.0,w,0.0,0.0,6797.339283625601,6797.34,6000.0,797.34,0.0,0.0,0.0,Aug-2018,66.58,,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,37623.0,1.0,1.0,1.0,1.0,2.0,35577.0,,0.0,0.0,1357.0,57.0,3600.0,0.0,2.0,3.0,1.0,9406.0,1554.0,56.8,0.0,0.0,126.0,80.0,41.0,2.0,3.0,74.0,,2.0,,0.0,3.0,3.0,3.0,3.0,9.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,33.3,1.0,0.0,39520.0,37623.0,3600.0,35920.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1038,68605229,,15000.0,15000.0,15000.0, 60 months,19.89,396.5,E,E3,Manager,10+ years,MORTGAGE,62800.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68605229,,debt_consolidation,Debt consolidation,977xx,OR,21.19,1.0,Oct-1995,660.0,664.0,0.0,14.0,76.0,13.0,1.0,5249.0,37.8,33.0,w,0.0,0.0,17490.95,17490.95,15000.0,2490.95,0.0,0.0,0.0,Dec-2016,82.98,,Sep-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,210294.0,0.0,3.0,1.0,2.0,10.0,29397.0,67.0,1.0,6.0,1027.0,60.0,13900.0,0.0,4.0,5.0,9.0,16176.0,473.0,68.5,0.0,0.0,242.0,180.0,12.0,10.0,1.0,18.0,14.0,6.0,14.0,0.0,1.0,7.0,1.0,3.0,13.0,9.0,19.0,8.0,13.0,0.0,0.0,0.0,2.0,96.7,0.0,1.0,0.0,237762.0,34646.0,1500.0,43760.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1039,68566006,,4900.0,4900.0,4900.0, 36 months,15.77,171.72,D,D1,Manager,3 years,RENT,36000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566006,,major_purchase,Major purchase,112xx,NY,20.5,1.0,Jan-2001,665.0,669.0,0.0,7.0,81.0,10.0,1.0,10864.0,71.0,16.0,w,0.0,0.0,6170.896728137,6170.9,4900.0,1270.9,0.0,0.0,0.0,Jan-2019,171.43,,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,15129.0,0.0,1.0,0.0,1.0,22.0,4265.0,53.0,2.0,3.0,2612.0,65.0,15300.0,0.0,0.0,1.0,4.0,1513.0,1476.0,85.7,0.0,0.0,139.0,179.0,7.0,7.0,0.0,10.0,7.0,10.0,7.0,0.0,5.0,6.0,5.0,7.0,3.0,9.0,13.0,6.0,10.0,0.0,0.0,0.0,2.0,93.7,60.0,1.0,0.0,23325.0,15129.0,10300.0,8025.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1040,68546695,,13450.0,13450.0,13450.0, 60 months,17.97,341.33,D,D4,Equipment Tech,8 years,MORTGAGE,52500.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546695,,other,Other,460xx,IN,25.07,1.0,Jun-1993,680.0,684.0,2.0,19.0,40.0,14.0,3.0,6579.0,42.2,29.0,w,0.0,0.0,15740.1956427997,15740.2,13450.0,2290.2,0.0,0.0,0.0,Jan-2017,12019.14,,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,170.0,12105.0,3.0,3.0,1.0,3.0,1.0,5526.0,16.0,2.0,7.0,1762.0,24.0,15600.0,1.0,12.0,3.0,10.0,865.0,1361.0,75.7,0.0,0.0,257.0,270.0,3.0,1.0,0.0,18.0,,1.0,19.0,0.0,3.0,6.0,3.0,4.0,12.0,11.0,17.0,6.0,14.0,0.0,0.0,0.0,3.0,96.4,66.7,2.0,1.0,50863.0,12105.0,5600.0,35263.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1041,68605213,,5000.0,5000.0,5000.0, 36 months,11.99,166.05,C,C1,Project Manager,< 1 year,MORTGAGE,95000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68605213,,credit_card,Credit card refinancing,890xx,NV,18.65,0.0,Jan-1994,775.0,779.0,0.0,,,9.0,0.0,11868.0,33.4,21.0,f,0.0,0.0,5651.352992102,5651.35,5000.0,651.35,0.0,0.0,0.0,May-2017,3166.08,,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,197530.0,2.0,3.0,2.0,2.0,3.0,25418.0,49.0,1.0,1.0,9175.0,43.0,35500.0,0.0,1.0,0.0,4.0,24691.0,23632.0,33.4,0.0,0.0,142.0,263.0,7.0,3.0,5.0,7.0,,15.0,,0.0,3.0,3.0,4.0,5.0,5.0,5.0,11.0,3.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,251208.0,37286.0,35500.0,52308.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1042,66461790,,28000.0,28000.0,28000.0, 60 months,9.8,592.17,B,B3,Director Of Operations,8 years,MORTGAGE,118000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66461790,,credit_card,Credit card refinancing,386xx,MS,19.34,1.0,May-2002,715.0,719.0,0.0,15.0,,13.0,0.0,27076.0,69.1,26.0,w,0.0,0.0,33722.0483243376,33722.05,28000.0,5722.05,0.0,0.0,0.0,Oct-2018,18.84,,Sep-2018,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,342925.0,1.0,3.0,1.0,2.0,6.0,68009.0,43.0,0.0,2.0,8153.0,60.0,39200.0,1.0,5.0,3.0,5.0,26379.0,684.0,96.6,0.0,0.0,113.0,163.0,13.0,6.0,3.0,43.0,,6.0,15.0,0.0,4.0,8.0,4.0,6.0,9.0,9.0,14.0,8.0,13.0,0.0,0.0,0.0,1.0,96.2,100.0,0.0,0.0,373461.0,95085.0,20000.0,82221.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1043,68435984,,9600.0,9600.0,9600.0, 36 months,11.99,318.82,C,C1,crew member,10+ years,RENT,43420.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68435984,,debt_consolidation,Debt consolidation,921xx,CA,7.19,0.0,Jun-2004,690.0,694.0,0.0,,,13.0,0.0,11693.0,72.2,19.0,w,0.0,0.0,11461.164964521002,11461.16,9600.0,1861.16,0.0,0.0,0.0,Jan-2019,318.45,,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,24266.0,1.0,5.0,0.0,2.0,15.0,12573.0,100.0,1.0,1.0,6045.0,84.0,16200.0,0.0,0.0,1.0,3.0,2206.0,2007.0,85.4,0.0,0.0,134.0,138.0,5.0,5.0,0.0,5.0,,0.0,,0.0,5.0,5.0,6.0,9.0,6.0,8.0,13.0,5.0,13.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,28773.0,24266.0,13700.0,12573.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1044,68506006,,14000.0,14000.0,14000.0, 36 months,6.49,429.03,A,A2,Sales person,3 years,MORTGAGE,40000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506006,,credit_card,Credit card refinancing,760xx,TX,14.27,0.0,Oct-1994,800.0,804.0,0.0,,,7.0,0.0,11909.0,23.2,21.0,w,0.0,0.0,15452.3470469952,15452.35,14000.0,1452.35,0.0,0.0,0.0,Jan-2019,428.73,,Jan-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,40315.0,0.0,1.0,0.0,1.0,19.0,8149.0,74.0,0.0,1.0,6789.0,32.0,51300.0,0.0,2.0,0.0,2.0,8063.0,39391.0,23.2,0.0,0.0,147.0,254.0,15.0,15.0,1.0,136.0,,19.0,,0.0,2.0,2.0,5.0,9.0,5.0,5.0,15.0,2.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,155146.0,20058.0,51300.0,11046.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1045,68606321,,30000.0,30000.0,30000.0, 36 months,13.99,1025.19,C,C4,Manager,10+ years,MORTGAGE,95000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606321,,debt_consolidation,Debt consolidation,271xx,NC,18.97,0.0,May-2001,685.0,689.0,3.0,,,15.0,0.0,31432.0,61.0,26.0,w,0.0,0.0,24084.66,24084.66,15114.99,5388.81,0.0,3580.86,644.5548,Sep-2017,1025.19,,Jul-2018,564.0,560.0,0.0,35.0,1.0,Individual,,,,0.0,0.0,220193.0,2.0,3.0,0.0,1.0,19.0,70179.0,103.0,6.0,7.0,8962.0,61.0,51250.0,0.0,0.0,4.0,8.0,14679.0,5975.0,73.0,0.0,0.0,162.0,175.0,1.0,1.0,2.0,1.0,,1.0,,0.0,6.0,11.0,8.0,8.0,7.0,11.0,17.0,9.0,15.0,,0.0,0.0,6.0,96.0,66.7,0.0,0.0,249280.0,101611.0,35850.0,68402.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Apr-2018,BROKEN,Feb-2018,7112.0,45.0,18.0
1046,68566010,,17600.0,17600.0,17600.0, 36 months,23.13,682.49,F,F2,AV Technician,< 1 year,RENT,40000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566010,,credit_card,Credit card refinancing,971xx,OR,39.23,0.0,Dec-1987,680.0,684.0,1.0,,,13.0,0.0,35967.0,94.6,17.0,w,0.0,0.0,24623.1388955549,24623.14,17600.0,7023.14,0.0,0.0,0.0,Feb-2019,110.04,,Mar-2019,629.0,625.0,0.0,,1.0,Individual,,,,0.0,0.0,58948.0,1.0,1.0,1.0,1.0,7.0,22981.0,90.0,1.0,3.0,9348.0,93.0,38000.0,0.0,0.0,1.0,4.0,8421.0,1727.0,93.9,0.0,0.0,111.0,336.0,4.0,4.0,0.0,17.0,,0.0,,0.0,4.0,5.0,6.0,6.0,9.0,8.0,8.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,63535.0,58948.0,28400.0,25535.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1047,68425911,,5000.0,5000.0,5000.0, 36 months,12.88,168.19,C,C2,Caregiver,5 years,OWN,25000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425911,,other,Other,940xx,CA,30.94,0.0,Oct-2009,715.0,719.0,0.0,32.0,,9.0,0.0,5818.0,37.1,12.0,w,0.0,0.0,6034.7727018926,6034.77,5000.0,1034.77,0.0,0.0,0.0,Dec-2018,167.8,,Mar-2019,714.0,710.0,0.0,32.0,1.0,Individual,,,,0.0,0.0,28049.0,0.0,1.0,1.0,1.0,10.0,22231.0,93.0,0.0,1.0,1711.0,71.0,15700.0,1.0,0.0,2.0,2.0,3117.0,5055.0,48.4,0.0,0.0,10.0,74.0,17.0,10.0,0.0,17.0,32.0,10.0,32.0,1.0,4.0,6.0,5.0,6.0,1.0,8.0,11.0,6.0,9.0,0.0,0.0,0.0,1.0,91.7,20.0,0.0,0.0,39637.0,28049.0,9800.0,23937.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1048,68566045,,35000.0,35000.0,35000.0, 36 months,13.44,1186.72,C,C3,Manager,9 years,RENT,86000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566045,,home_improvement,Home improvement,953xx,CA,16.93,0.0,Apr-2004,670.0,674.0,3.0,,84.0,28.0,1.0,1270.0,3.2,49.0,w,0.0,0.0,42142.5942083412,42142.59,35000.0,7142.59,0.0,0.0,0.0,Apr-2018,11353.2,,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,62777.0,2.0,3.0,3.0,10.0,4.0,61507.0,59.0,1.0,6.0,83.0,28.0,39700.0,6.0,2.0,12.0,16.0,3488.0,20317.0,0.4,0.0,0.0,140.0,132.0,12.0,4.0,1.0,19.0,,0.0,,0.0,1.0,2.0,7.0,9.0,17.0,25.0,31.0,2.0,28.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,116535.0,62777.0,20400.0,76835.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1049,68436113,,5000.0,5000.0,5000.0, 36 months,10.78,163.18,B,B4,Wholesale Account Manager,< 1 year,RENT,42000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436113,,debt_consolidation,Debt consolidation,066xx,CT,22.09,1.0,Nov-1992,685.0,689.0,0.0,4.0,,11.0,0.0,19171.0,63.1,21.0,w,0.0,0.0,5889.162088038001,5889.16,5000.0,889.16,0.0,0.0,0.0,Jan-2019,162.9,,Mar-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,148.0,19388.0,1.0,0.0,0.0,0.0,77.0,0.0,,0.0,2.0,14315.0,63.0,30400.0,0.0,1.0,1.0,4.0,1939.0,5015.0,78.1,0.0,0.0,77.0,277.0,15.0,5.0,3.0,16.0,,8.0,4.0,0.0,2.0,5.0,4.0,7.0,1.0,9.0,15.0,5.0,11.0,0.0,0.0,0.0,1.0,90.5,66.7,0.0,0.0,30617.0,19388.0,22900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1050,68425956,,30000.0,30000.0,30000.0, 36 months,7.91,938.85,A,A5,Vice President,10+ years,MORTGAGE,153996.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425956,,debt_consolidation,Debt consolidation,616xx,IL,19.87,0.0,Nov-1993,740.0,744.0,1.0,,,8.0,0.0,22210.0,94.5,18.0,w,0.0,0.0,33791.8423644068,33791.84,30000.0,3791.84,0.0,0.0,0.0,Jan-2019,938.69,,Dec-2018,824.0,820.0,0.0,,1.0,Individual,,,,0.0,0.0,140619.0,1.0,4.0,2.0,2.0,4.0,34427.0,83.0,0.0,0.0,19787.0,88.0,23500.0,1.0,4.0,2.0,2.0,17577.0,713.0,96.5,0.0,0.0,173.0,265.0,51.0,4.0,2.0,220.0,,4.0,,0.0,1.0,2.0,2.0,3.0,10.0,3.0,6.0,2.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,223015.0,56637.0,20500.0,85335.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1051,68356060,,31075.0,31075.0,31075.0, 60 months,13.99,722.9,C,C4,Senior Substation Operator,6 years,MORTGAGE,107901.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356060,,debt_consolidation,Debt consolidation,983xx,WA,6.8,0.0,Dec-2002,680.0,684.0,0.0,71.0,,5.0,0.0,15499.0,70.4,23.0,w,0.0,0.0,38484.5806072775,38484.58,31075.0,7409.58,0.0,0.0,0.0,Jan-2018,21918.26,,Jan-2018,759.0,755.0,0.0,71.0,1.0,Individual,,,,0.0,0.0,329851.0,0.0,1.0,1.0,2.0,7.0,10888.0,93.0,0.0,0.0,6311.0,78.0,22000.0,0.0,7.0,0.0,3.0,65970.0,6501.0,70.4,0.0,0.0,156.0,149.0,98.0,7.0,3.0,103.0,,17.0,,2.0,3.0,3.0,3.0,9.0,10.0,3.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0,90.9,66.7,0.0,0.0,343769.0,26387.0,22000.0,11769.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1052,68496111,,15000.0,15000.0,15000.0, 36 months,10.78,489.52,B,B4,Distribution Mechanic A,7 years,OWN,100000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496111,,debt_consolidation,Debt consolidation,114xx,NY,15.48,0.0,May-2010,670.0,674.0,0.0,,,4.0,0.0,12124.0,93.3,5.0,w,0.0,0.0,17356.1178812485,17356.12,15000.0,2356.12,0.0,0.0,0.0,Feb-2018,5630.1,,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,24496.0,0.0,1.0,0.0,0.0,27.0,12372.0,,0.0,2.0,6037.0,93.0,13000.0,0.0,0.0,0.0,2.0,6124.0,876.0,93.3,0.0,0.0,32.0,67.0,15.0,15.0,0.0,15.0,,,,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,53209.0,24496.0,13000.0,40209.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1053,68605991,,24000.0,24000.0,24000.0, 60 months,7.91,485.61,A,A5,Vice President,8 years,MORTGAGE,116250.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68605991,,debt_consolidation,Debt consolidation,721xx,AR,19.88,0.0,Jun-1987,710.0,714.0,0.0,80.0,,13.0,0.0,33832.0,49.3,20.0,w,0.0,0.0,27350.2315505542,27350.23,24000.0,3350.23,0.0,0.0,0.0,Mar-2018,15236.35,,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,430490.0,1.0,5.0,1.0,1.0,12.0,84865.0,76.0,2.0,4.0,15752.0,66.0,68600.0,1.0,0.0,1.0,6.0,33115.0,33868.0,49.3,0.0,0.0,156.0,342.0,2.0,2.0,2.0,2.0,,12.0,,0.0,5.0,6.0,6.0,11.0,6.0,7.0,12.0,6.0,13.0,0.0,0.0,0.0,3.0,95.0,66.7,0.0,0.0,497217.0,118697.0,66800.0,111667.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1054,68523577,,24000.0,24000.0,24000.0, 36 months,6.49,735.47,A,A2,Physical therapist,6 years,RENT,100000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68523577,,credit_card,Credit card refinancing,282xx,NC,10.06,0.0,Feb-1996,710.0,714.0,0.0,43.0,,11.0,0.0,32798.0,39.6,22.0,w,0.0,0.0,24177.29,24177.29,24000.0,177.29,0.0,0.0,0.0,Feb-2016,24198.92,,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,50388.0,0.0,1.0,0.0,1.0,20.0,17590.0,,0.0,3.0,19838.0,40.0,82800.0,0.0,0.0,0.0,4.0,4581.0,49302.0,39.9,0.0,0.0,158.0,238.0,15.0,15.0,1.0,15.0,,19.0,43.0,0.0,5.0,5.0,9.0,12.0,6.0,10.0,15.0,5.0,11.0,0.0,0.0,0.0,0.0,95.5,22.2,0.0,0.0,118640.0,50388.0,82100.0,35840.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
